SiO2,MgO,Na2O,Al2O3,CaO,Density
62.04, 18.13, , 10.13, 9.7,2580.0
70.52, 14.43, 4.07, , 10.98,2501.0
72.34, 14.07, , 13.59, ,2481.0
69.53, 17.02, , 13.45, ,2481.0
73.07, 14.01, , 12.92, ,2443.0
71.73, 16.8, , 11.47, ,2453.0
72.34, 14.07, , 13.59, ,2452.0
69.53, 17.02, , 13.45, ,2481.0
73.07, 14.01, , 12.92, ,2443.0
71.73, 16.8, , 11.47, ,2453.0
73.0, 6.0, 14.0, 7.0, ,2405.0
73.0, 10.0, 12.0, 5.0, ,2410.0
72.0, 10.0, 12.0, 6.0, ,2412.0
72.0, 10.0, 11.0, 7.0, ,2409.0
72.0, 12.0, 10.0, 6.0, ,2415.0
71.7, 8.1, 13.1, 7.1, ,2410.0
70.0, 7.0, 14.0, 9.0, ,2420.0
72.4, 6.0, 14.1, 7.5, ,2408.0
72.0, 7.0, 14.0, 7.0, ,2410.0
73.6, 6.0, 13.4, 7.0, ,2399.0
72.3, 7.9, 13.9, 5.9, ,2410.0
72.6, 7.0, 13.4, 7.0, ,2406.0
71.7, 6.1, 14.1, 8.1, ,2410.0
74.3, 5.9, 12.9, 6.9, ,2390.0
72.3, 7.9, 12.9, 6.9, ,2410.0
72.0, 7.0, 13.5, 7.5, ,2410.0
73.6, 5.0, 13.4, 8.0, ,2390.0
72.2, 7.5, 13.5, 6.8, ,2410.0
72.0, 8.0, 13.2, 6.8, ,2410.0
73.0, 8.5, 12.5, 6.0, ,2400.0
72.5, 8.5, 12.8, 6.2, ,2410.0
72.7, 8.5, 12.5, 6.3, ,2400.0
72.96, 4.6, 14.19, 8.25, ,2400.0
73.0, 6.0, 14.0, 7.0, ,2410.0
72.0, 10.0, 12.0, 6.0, ,2410.0
72.0, 10.0, 11.0, 7.0, ,2410.0
72.5, 8.5, 12.8, 6.2, ,2410.0
75.0, 5.88, 14.22, 4.9, ,2400.0
70.6, 12.9, 13.4, 3.1, ,2450.0
68.04, 16.43, 14.4, 1.13, ,2490.0
70.55, 11.35, 13.02, 5.08, ,2440.0
69.94, 10.05, 15.03, 4.98, ,2450.0
65.17, 7.41, 11.79, 11.66, 3.97,2470.0
63.84, 8.48, 11.44, 11.61, 4.63,2490.0
62.27, 9.85, 10.98, 11.62, 5.28,2510.0
66.66, 8.61, 8.46, 11.65, 4.62,2470.0
65.45, 5.12, 14.96, 14.47, ,2446.0
75.31, 4.61, 14.0, 6.08, ,2400.0
73.68, 0.32, 14.5, 11.5, ,2400.0
73.0, 6.0, 14.0, 7.0, ,2410.0
67.0, 8.0, 13.0, 12.0, ,2430.0
64.0, 9.0, 13.0, 14.0, ,2460.0
71.5, 7.5, 13.5, 7.5, ,2410.0
69.5, 7.5, 13.5, 9.5, ,2430.0
69.5, 9.5, 13.5, 7.5, ,2430.0
67.5, 9.5, 13.5, 9.5, ,2440.0
69.5, 10.5, 13.5, 6.5, ,2430.0
74.5, 8.5, 12.5, 4.5, ,2400.0
74.5, 5.5, 13.5, 6.5, ,2400.0
77.5, 4.5, 12.5, 5.5, ,2370.0
72.0, 3.0, 15.4, 9.6, ,2414.0
73.5, 3.0, 13.9, 9.6, ,2394.0
68.5, 10.2, 14.1, 7.2, ,2448.0
70.5, 10.2, 14.1, 5.2, ,2435.0
71.46, 2.96, 10.58, 1.17, 13.83,2510.0
40.0, , , 10.0, 50.0,2900.0
70.5, 12.9, 13.4, 3.2, ,2430.0
70.5, 12.9, 13.4, 3.2, ,2430.0
70.6, 12.9, 13.4, 3.1, ,2450.0
66.47, 9.15, , 9.04, 15.34,2554.0
70.5, 12.9, 13.4, 3.2, ,2430.0
69.0, 12.6, 13.1, 5.3, ,2440.0
70.3, 12.8, 13.3, 3.1, 0.5,2430.0
70.86, 12.25, , 10.29, 6.6,2480.1
74.15, 7.78, 2.02, 10.46, 5.59,2427.5
68.27, , , 15.32, 16.41,2575.0
60.13, 16.05, 0.65, 2.75, 20.42,2537.0
60.14, 15.63, 0.65, 3.41, 20.17,2546.0
58.29, 17.1, 0.65, 4.5, 19.46,2583.0
60.48, 14.05, 0.94, 4.6, 19.93,2556.0
75.31, 4.61, 14.0, 6.08, ,2400.0
74.0, , 16.0, , 10.0,2490.0
59.72, , 30.47, 9.8, ,2503.0
60.48, 15.04, 0.98, 9.51, 13.99,2624.0
73.0, 6.0, 14.0, 7.0, ,2405.0
72.0, 10.0, 12.0, 6.0, ,2412.0
65.0, 5.0, 15.0, 15.0, ,2440.0
84.0, 1.0, 12.0, 3.0, ,2330.0
74.0, 5.0, 14.0, 7.0, ,2390.0
72.3, 7.9, 13.9, 5.9, ,2410.0
72.6, 7.0, 13.4, 7.0, ,2406.0
72.5, 8.5, 12.8, 6.2, ,2410.0
72.96, 4.6, 14.19, 8.25, ,2400.0
74.0, , 16.0, , 10.0,2480.0
66.66, 16.67, 16.67, , ,2690.0
66.66, , 16.67, 16.67, ,2450.0
73.0, 6.0, 14.0, 7.0, ,2410.0
69.5, 7.5, 13.5, 9.5, ,2430.0
69.5, 9.5, 13.5, 7.5, ,2430.0
69.5, 10.5, 13.5, 6.5, ,2430.0
74.5, 5.5, 13.5, 6.5, ,2400.0
66.0, 10.0, 14.0, 10.0, ,2450.0
50.0, 15.0, 20.0, , 15.0,2654.2
50.0, 15.0, 20.0, , 15.0,2738.0
10.0, , , 29.0, 61.0,2920.0
10.0, , , 37.0, 53.0,2900.0
10.0, , , 45.0, 45.0,2870.0
10.0, , , 50.0, 40.0,2780.0
10.0, , , 55.0, 35.0,2980.0
19.0, , , 26.0, 55.0,2920.0
19.06, , , 33.3, 47.64,2880.0
22.0, , , 39.0, 39.0,2850.0
33.0, , , 16.7, 50.3,2900.0
33.0, , , 21.4, 45.6,2870.0
33.0, , , 25.1, 41.9,2840.0
33.0, , , 27.6, 39.4,2820.0
33.0, , , 29.8, 37.2,2810.0
33.0, , , 31.7, 35.3,2800.0
33.0, , , 33.5, 33.5,2790.0
33.0, , , 38.0, 29.0,2760.0
33.0, , , 43.0, 24.0,2830.0
40.0, , , 6.0, 54.0,2930.0
40.0, , , 10.0, 50.0,2900.0
40.0, , , 15.0, 45.0,2850.0
40.0, , , 20.0, 40.0,2820.0
39.92, , , 22.16, 37.92,2800.0
40.0, , , 25.0, 35.0,2780.0
40.0, , , 30.0, 30.0,2760.0
40.0, , , 32.7, 27.3,2770.0
45.0, , , 5.0, 50.0,2900.0
45.0, , , 10.0, 45.0,2860.0
45.0, , , 15.0, 40.0,2810.0
45.0, , , 20.0, 35.0,2770.0
45.0, , , 20.6, 34.4,2770.0
45.0, , , 22.6, 32.4,2750.0
45.0, , , 24.4, 30.6,2740.0
45.0, , , 25.0, 30.0,2720.0
45.0, , , 26.0, 29.0,2740.0
45.0, , , 27.5, 27.5,2730.0
45.0, , , 30.0, 25.0,2730.0
50.0, , , , 50.0,2900.0
50.0, , , 5.0, 45.0,2860.0
50.0, , , 10.0, 40.0,2810.0
50.0, , , 12.5, 37.5,2800.0
50.0, , , 15.0, 35.0,2760.0
50.0, , , 18.7, 31.3,2730.0
50.0, , , 20.0, 30.0,2720.0
50.0, , , 20.6, 29.4,2730.0
50.0, , , 22.2, 27.8,2720.0
50.0, , , 23.7, 26.3,2710.0
50.0, , , 25.0, 25.0,2700.0
50.0, , , 30.0, 20.0,2700.0
50.0, , , 40.0, 10.0,2720.0
55.0, , , 5.0, 40.0,2800.0
55.0, , , 10.0, 35.0,2750.0
55.0, , , 11.3, 33.7,2750.0
55.0, , , 15.0, 30.0,2710.0
55.0, , , 16.9, 28.1,2700.0
55.0, , , 18.5, 26.5,2690.0
55.0, , , 20.0, 25.0,2670.0
55.0, , , 22.5, 22.5,2670.0
55.0, , , 25.0, 20.0,2660.0
60.0, , , 5.0, 35.0,2730.0
60.0, , , 6.7, 33.3,2730.0
60.0, , , 10.0, 30.0,2690.0
60.0, , , 12.8, 27.2,2680.0
60.0, , , 15.0, 25.0,2650.0
60.0, , , 16.5, 23.5,2660.0
60.0, , , 20.0, 20.0,2620.0
76.0, , , 12.0, 12.0,2490.0
76.0, , , 17.0, 7.0,2380.0
74.0, , 10.0, , 16.0,2480.0
73.84, 2.83, 13.58, 1.49, 8.25,2462.0
74.0, 5.0, 6.0, 13.0, 2.0,2410.0
72.26, 5.54, , 12.52, 9.68,2480.0
61.6, 15.3, , 12.1, 11.0,2600.0
50.31, 19.5, , 11.86, 18.33,2750.0
58.45, 21.03, , 11.88, 8.64,2640.0
42.74, 13.65, , 11.99, 31.62,2860.0
44.81, 14.85, , 9.39, 30.95,2850.0
55.89, 23.8, , 11.76, 8.55,2660.0
41.16, 9.21, , 12.13, 37.5,2870.0
45.64, 12.09, , 10.76, 31.51,2820.0
66.32, 13.13, , 12.22, 8.33,2540.0
64.16, 13.11, , 12.2, 10.53,2560.0
67.07, 13.08, , 11.56, 8.29,2530.0
64.91, 13.06, , 11.54, 10.49,2560.0
61.91, 14.22, , 10.17, 13.7,2600.0
71.28, 10.31, , 14.42, 3.99,2470.0
66.33, 10.88, , 12.29, 10.5,2550.0
52.62, 20.34, , 14.51, 12.53,2700.0
65.27, 10.37, , 15.76, 8.6,2550.0
50.81, 21.42, , 15.12, 12.65,2710.0
53.47, 21.46, , 15.15, 9.92,2680.0
65.71, 8.03, , 15.87, 10.39,2540.0
68.74, 12.71, , 15.7, 2.85,2500.0
58.65, 19.07, , 18.85, 3.43,2600.0
51.96, 26.33, , 18.37, 3.34,2680.0
61.29, 15.26, 0.98, 9.28, 13.19,2610.0
72.49, 8.5, 12.8, 6.2, ,2410.0
64.0, 8.0, 16.0, 12.0, ,2460.0
58.0, 12.0, 16.0, 14.0, ,2490.0
66.0, 8.0, 15.0, 11.0, ,2450.0
68.0, 8.0, 14.0, 10.0, ,2440.0
68.0, 10.0, 11.0, 11.0, ,2440.0
48.05, 28.66, , 23.29, ,2692.0
54.61, 23.94, , 21.45, ,2637.0
54.18, 28.95, , 16.87, ,2641.0
44.42, 11.59, 3.23, 22.91, 17.85,2704.0
53.76, 11.22, , 17.74, 17.28,2675.0
50.58, 11.23, 3.13, 17.76, 17.3,2676.0
44.78, , 5.43, 19.8, 29.99,2719.0
54.63, , , 16.1, 29.27,2699.0
48.21, 23.95, , 22.1, 5.74,2703.0
70.86, 12.25, , 10.29, 6.6,2476.6
74.15, 7.78, 2.02, 10.46, 5.59,2427.5
46.87, 24.63, , 11.54, 16.96,2780.0
51.09, 18.2, , 13.78, 16.93,2720.0
47.31, 26.94, , 10.02, 15.73,2780.0
53.76, 23.63, , 10.16, 12.45,2700.0
54.86, 20.93, , 10.56, 13.65,2690.0
55.62, 25.54, , 10.5, 8.34,2670.0
56.37, 24.73, , 8.4, 10.5,2670.0
56.32, 26.4, , 8.67, 8.61,2670.0
58.15, 22.82, , 9.72, 9.31,2640.0
58.61, 25.55, , 8.95, 6.89,2620.0
72.34, 14.07, , 13.59, ,2452.0
69.53, 17.02, , 13.45, ,2481.0
73.07, 14.01, , 12.92, ,2443.0
71.73, 16.8, , 11.47, ,2453.0
69.53, 17.02, , 13.45, ,2481.0
71.73, 16.8, , 11.47, ,2453.0
72.3, 7.9, 13.8, 6.0, ,2412.0
72.3, 7.9, 13.8, 6.0, ,2412.0
74.7, , 25.3, , ,2437.0
70.0, , 24.9, 5.1, ,2456.0
64.8, , 25.0, 10.2, ,2471.0
59.6, , 25.3, 15.1, ,2484.0
54.6, , 25.7, 19.7, ,2494.0
49.7, , 25.1, 25.2, ,2498.0
50.0, , 50.0, , ,2370.0
66.67, , 33.33, , ,2220.0
75.0, , 25.0, , ,2130.0
80.0, , 20.0, , ,2090.0
50.0, , 25.0, 25.0, ,2494.0
50.0, 25.0, , 25.0, ,2678.0
50.0, , , 25.0, 25.0,2690.0
39.9, , , 60.1, ,2824.0
44.83, , , 19.67, 35.5,3010.0
39.85, , , 19.27, 40.88,2930.0
68.5, 10.2, 14.1, 7.2, ,2448.0
70.5, 10.2, 14.1, 5.2, ,2435.0
71.0, 15.0, , 14.0, ,2440.0
60.0, 20.0, , 20.0, ,2550.0
56.0, 22.0, , 22.0, ,2600.0
60.0, 30.0, , 10.0, ,2560.0
50.0, 37.0, , 13.0, ,2660.0
50.0, 45.0, , 5.0, ,2700.0
60.0, 10.0, , 20.0, 10.0,2610.0
70.0, , 15.0, 15.0, ,2380.0
60.0, , 20.0, 20.0, ,2450.0
70.0, , 15.0, 15.0, ,2500.0
60.0, , 20.0, 20.0, ,2610.0
73.82, , 14.99, , 11.19,2514.0
64.8, , , 8.99, 26.21,2642.0
65.94, , , 8.02, 26.04,2609.0
65.85, , , 10.0, 24.16,2621.0
63.01, , , 8.65, 28.34,2667.0
63.77, , , 8.01, 28.22,2645.0
63.64, , , 9.98, 26.38,2642.0
66.61, , , 9.33, 24.05,2599.0
64.8, , , 8.99, 26.21,2626.0
65.38, , , 8.5, 26.12,2621.0
65.32, , , 9.49, 25.19,2616.0
63.9, , , 8.82, 27.28,2654.0
64.29, , , 8.5, 27.22,2640.0
64.22, , , 9.49, 26.29,2635.0
65.71, , , 9.16, 25.13,2611.0
64.8, , , 8.99, 26.21,2624.0
63.32, , , 9.31, 27.36,2649.0
66.23, , , 9.66, 24.11,2602.0
64.86, , , 8.0, 27.13,2636.0
66.3, , , 8.64, 25.06,2610.0
63.39, , , 8.33, 28.28,2650.0
64.75, , , 9.99, 25.27,2626.0
66.67, , 22.22, 11.11, ,2490.0
50.0, 25.0, , , 25.0,2852.0
76.3, , , 11.7, 12.0,2460.0
73.1, , , 13.2, 13.7,2501.0
69.5, , , 15.0, 15.5,2539.0
66.0, , , 16.7, 17.3,2571.0
66.0, , , 16.7, 17.3,2604.0
59.5, , , 20.1, 20.4,2631.0
56.4, , , 21.7, 21.9,2653.0
53.96, , , 22.52, 23.52,2680.0
53.96, , , 22.52, 23.52,2699.0
47.9, , , 25.7, 26.4,2717.0
45.3, , , 27.1, 27.6,2734.0
42.7, , , 28.4, 28.9,2748.0
40.5, , , 29.6, 29.9,2762.0
37.7, , , 31.1, 31.2,2773.0
35.2, , , 32.3, 32.5,2783.0
69.77, , , 5.91, 24.32,2602.0
69.47, , , 8.91, 21.62,2580.0
69.4, , , 10.4, 20.2,2567.0
69.67, , , 11.81, 18.52,2556.0
69.4, , , 13.4, 17.2,2545.0
69.6, , , 14.8, 15.6,2538.0
69.8, , , 17.7, 12.5,2536.0
35.2, , , 19.6, 45.2,2860.0
36.3, , , 22.2, 41.5,2838.0
35.6, , , 28.4, 36.0,2793.0
33.2, , , 33.1, 33.7,2782.0
49.8, 8.52, , , 41.68,2880.0
50.95, 16.42, , , 32.63,2870.0
50.55, 24.37, , , 25.08,2850.0
50.2, 33.1, , , 16.7,2830.0
50.1, 35.7, , , 14.2,2800.0
48.94, 37.29, , , 13.77,2750.0
53.1, 39.22, , , 7.68,2700.0
89.9, , , 4.6, 5.5,2299.0
86.0, , , 6.6, 7.4,2345.0
81.5, , , 9.2, 9.3,2401.0
78.44, , , 10.63, 10.93,2418.0
72.52, , , 13.49, 13.99,2523.0
69.21, , , 15.95, 14.84,2538.0
60.6, , , 20.1, 19.3,2628.0
55.18, , , 22.71, 22.11,2666.0
48.5, , , 25.9, 25.6,2734.0
46.68, , , 26.86, 26.46,2722.0
45.1, , , 29.0, 25.9,2764.0
39.76, , , 31.57, 28.67,2788.0
30.21, , , 35.25, 34.54,2812.0
69.95, , , 9.95, 20.1,2550.0
67.24, , , 12.36, 20.4,2562.0
64.66, , , 15.06, 20.28,2587.0
63.05, , , 17.37, 19.58,2593.0
60.54, , , 19.78, 19.68,2617.0
58.73, , , 22.19, 19.08,2635.0
55.58, , , 24.72, 19.7,2660.0
52.91, , , 26.91, 20.18,2673.0
50.9, , , 29.22, 19.88,2695.0
79.42, , 20.57, , ,2383.0
74.98, , 25.01, , ,2430.0
69.53, 17.02, , 13.45, ,2481.0
71.73, 16.8, , 11.47, ,2453.0
62.0, 7.5, 20.0, 10.5, ,2480.0
57.0, 9.6, 22.0, 11.0, 0.4,2500.0
72.49, 8.5, 12.8, 6.2, ,2410.0
65.45, 5.12, 14.96, 14.47, ,2446.0
72.49, 8.5, 12.8, 6.2, ,2410.0
70.0, , , , 30.0,210.0
59.7, , , 19.9, 20.4,2620.0
9.97, , , 50.04, 39.99,2857.0
9.92, , , 55.06, 35.02,2880.0
33.29, , , 37.81, 28.89,2740.0
33.02, , , 42.99, 23.99,2790.0
50.14, , , 29.77, 20.09,2652.0
76.52, , , 11.99, 11.49,2436.0
76.0, , , 17.0, 7.0,2397.0
50.14, , , 29.77, 20.09,2652.0
50.0, , , 35.0, 15.0,2670.0
68.5, 10.2, 14.1, 7.2, ,2448.0
70.5, 10.2, 14.1, 5.2, ,2435.0
51.08, 26.97, , 21.95, ,2660.0
53.77, 23.58, , 19.26, 3.39,2651.0
48.05, 28.66, , 23.29, ,2692.0
51.59, 23.54, , 19.23, 5.64,2673.0
52.08, 24.26, , 23.66, ,2657.0
46.02, 32.01, , 18.68, 3.29,2725.0
46.71, 32.49, , 20.8, ,2710.0
53.07, 27.92, , 19.01, ,2654.0
48.21, 23.95, , 22.1, 5.74,2703.0
49.2, 32.08, , 18.72, ,2695.0
54.61, 23.94, , 21.45, ,2637.0
48.72, 24.2, , 23.6, 3.48,2695.0
41.63, 35.68, , 22.69, ,2748.0
46.36, 26.32, , 27.32, ,2710.0
64.0, 8.0, 16.0, 12.0, ,2460.0
64.0, 8.0, 14.0, 14.0, ,2460.0
60.0, 10.0, 16.0, 14.0, ,2480.0
60.0, 12.0, 16.0, 12.0, ,2490.0
60.0, 8.0, 20.0, 12.0, ,2480.0
58.0, 8.0, 20.0, 14.0, ,2490.0
60.0, 8.0, 18.0, 14.0, ,2480.0
66.0, 8.0, 13.0, 13.0, ,2450.0
68.0, 8.0, 15.0, 9.0, ,2440.0
68.0, 8.0, 14.0, 10.0, ,2440.0
68.0, 10.0, 13.0, 9.0, ,2440.0
68.0, 10.0, 11.0, 11.0, ,2440.0
66.0, 8.0, 15.0, 11.0, ,2450.0
64.0, 8.0, 16.0, 12.0, ,2470.0
57.78, , 9.49, , 32.73,2549.0
54.13, , 9.46, , 36.41,2549.0
53.73, , 5.8, , 40.47,2549.0
60.0, , 30.0, , 10.0,2549.0
57.27, , 33.0, , 9.73,2549.0
57.13, , 27.56, , 15.31,2549.0
60.0, , 20.0, , 20.0,2549.0
59.82, , 24.16, , 16.02,2549.0
59.52, , 19.22, , 21.25,2549.0
58.98, , 37.73, , 3.29,2549.0
58.9, , 34.7, , 6.4,2549.0
58.23, , 39.27, , 2.5,2549.0
70.0, , 15.0, , 15.0,2549.0
69.93, , 19.37, , 10.7,2549.0
69.92, , 15.12, , 14.96,2549.0
71.94, , 21.04, , 7.02,2495.0
71.91, , 22.61, , 5.48,2499.0
71.71, , 19.05, , 9.24,2502.0
73.34, , 5.48, , 21.18,2522.0
70.5, , 4.5, , 25.0,2563.0
69.82, , 5.21, , 24.97,2594.0
85.85, , 7.74, , 6.41,2355.0
82.0, , 10.0, , 8.0,2405.0
80.81, , 15.71, , 3.48,2389.0
75.52, , 8.55, , 15.93,2497.0
75.0, , 10.0, , 15.0,2490.0
74.38, , 9.7, , 15.92,2506.0
75.0, , 15.0, , 10.0,2475.3
45.0, , , , 55.0,2843.0
55.0, , , , 45.0,2757.0
65.0, , 35.0, , ,2490.0
75.0, , 25.0, , ,2436.0
75.0, , 12.5, , 12.5,2502.3
65.0, , 17.5, , 17.5,2613.0
65.0, , 12.5, , 22.5,2596.0
65.0, , 22.5, , 12.5,2565.0
55.0, , 22.5, , 22.5,2661.0
55.0, , 17.5, , 27.5,2683.0
67.2, 13.4, 15.4, 2.7, 1.3,2460.0
67.9, 13.4, 15.2, 2.4, 1.1,2460.0
66.8, 14.3, 15.3, 2.4, 1.2,2460.0
67.3, 13.6, 15.5, 2.4, 1.2,2460.0
71.0, 9.2, 16.9, 2.7, 0.2,2430.0
65.9, 10.1, 6.1, 11.7, 6.2,2500.0
68.73, 6.99, 9.99, 11.29, 3.0,2450.0
72.43, 6.99, 8.49, 9.09, 3.0,2410.0
64.0, 12.0, 4.0, 12.0, 8.0,2540.0
66.97, 13.93, 15.36, 3.42, 0.32,2463.0
66.95, 13.21, 15.37, 3.42, 1.05,2468.0
66.96, 12.07, 15.42, 3.43, 2.12,2478.0
66.99, 11.36, 15.35, 3.44, 2.86,2482.0
66.96, 9.92, 15.41, 3.45, 4.26,2490.0
66.95, 13.21, 15.37, 3.42, 1.05,2470.0
74.82, 8.07, 13.84, 1.16, 2.11,2420.0
67.32, 13.32, 14.15, 4.68, 0.53,2460.0
72.41, 10.21, 15.18, 1.15, 1.05,2430.0
66.97, 13.93, 15.36, 3.42, 0.32,2460.0
73.04, 7.43, 16.43, 2.35, 0.75,2400.0
66.99, 11.36, 15.35, 3.44, 2.86,2480.0
66.89, 7.89, 15.39, 3.41, 6.42,2510.0
56.0, 10.01, 12.0, 11.99, 10.0,2640.0
56.05, 19.97, 11.99, 11.99, ,2560.0
65.95, 6.85, 17.35, 5.91, 3.94,2490.0
67.19, 11.8, 15.45, 3.44, 2.12,2470.0
71.99, 8.96, 7.01, 7.02, 5.02,2440.0
64.0, 8.0, 16.0, 12.0, ,2460.0
64.0, 8.0, 14.0, 14.0, ,2460.0
60.0, 10.0, 16.0, 14.0, ,2480.0
60.0, 12.0, 16.0, 12.0, ,2490.0
58.0, 12.0, 16.0, 14.0, ,2490.0
60.0, 8.0, 20.0, 12.0, ,2480.0
60.0, 8.0, 18.0, 14.0, ,2480.0
66.0, 8.0, 14.0, 12.0, ,2450.0
68.0, 8.0, 15.0, 9.0, ,2440.0
68.0, 8.0, 14.0, 10.0, ,2440.0
68.0, 10.0, 12.0, 10.0, ,2440.0
66.0, 8.0, 15.0, 11.0, ,2450.0
64.0, 8.0, 16.0, 12.0, ,2470.0
49.32, , , 25.73, 24.94,2681.0
51.28, 23.08, , , 25.63,2853.0
75.48, , 15.3, , 9.22,2475.0
71.48, 5.91, 14.4, 1.11, 7.1,2500.0
39.89, , , 11.75, 48.36,2920.0
50.0, , , 9.82, 40.18,2810.0
49.97, 5.06, , 9.82, 35.15,2810.0
50.01, 14.94, , 9.81, 25.24,2820.0
49.86, , , 25.29, 24.85,2690.0
64.46, , , 17.68, 17.86,2560.0
85.65, , , 7.08, 7.27,2310.0
60.88, 3.23, , 8.9, 26.98,2672.0
62.58, 3.41, , 9.27, 24.75,2645.0
61.66, 3.87, , 8.79, 25.68,2661.0
61.6, 4.67, , 9.23, 24.51,2654.0
60.18, 5.38, , 9.59, 24.86,2676.0
60.17, 4.83, , 8.27, 26.73,2688.0
60.61, 2.52, , 9.0, 27.87,2683.0
63.11, 2.7, , 7.82, 26.38,2654.0
59.86, 5.03, , 7.78, 27.34,2691.0
62.36, 4.18, , 8.28, 25.19,2657.0
62.75, 3.18, , 8.32, 25.75,2657.0
60.66, 4.6, , 9.23, 25.51,2663.0
61.68, 3.47, , 8.28, 26.57,2664.0
63.02, 3.09, , 9.23, 24.66,2644.0
61.82, 5.18, , 8.62, 24.38,2667.0
61.83, 2.48, , 7.81, 27.89,2702.0
63.56, 3.12, , 9.6, 23.72,2638.0
58.61, 6.1, , 7.87, 27.42,2695.0
59.82, 4.65, , 8.0, 27.54,2697.0
63.04, 4.41, , 7.8, 24.75,2649.0
62.52, 3.96, , 9.72, 23.8,2644.0
64.57, 2.11, , 9.77, 23.55,2631.0
60.91, 4.01, , 9.19, 25.89,2681.0
63.0, 4.7, , 8.72, 23.59,2659.0
60.28, 3.62, , 9.73, 26.36,2674.0
59.94, 5.07, , 7.81, 27.18,2694.0
62.58, 4.44, , 8.75, 24.23,2660.0
61.44, 4.12, , 8.69, 25.75,2663.0
60.86, , 14.72, 12.78, 11.64,2558.0
20.0, , , 26.7, 53.3,3000.0
15.0, , , 28.3, 56.7,3020.0
10.0, , , 30.0, 60.0,3060.0
5.0, , , 31.7, 63.3,3080.0
72.34, 14.07, , 13.59, ,2452.0
73.07, 14.01, , 12.92, ,2443.0
71.99, 8.96, 7.01, 7.02, 5.02,2440.0
64.96, 12.11, 15.75, 7.18, ,2460.0
65.47, 12.2, 13.89, 8.44, ,2460.0
60.81, 15.11, 15.72, 8.36, ,2480.0
62.79, 15.1, 13.75, 8.36, ,2470.0
61.45, 12.22, 17.88, 8.45, ,2480.0
66.96, 12.1, 13.77, 7.17, ,2450.0
68.41, 12.0, 13.66, 5.93, ,2440.0
67.45, 14.79, 12.5, 5.26, ,2440.0
67.96, 14.9, 10.66, 6.48, ,2440.0
66.7, 12.05, 14.7, 6.55, ,2450.0
64.96, 12.11, 15.75, 7.18, ,2470.0
67.7, 11.79, 14.95, 3.44, 2.12,2469.0
66.5, 11.84, 15.49, 4.04, 2.13,2476.0
66.63, 11.86, 15.04, 4.34, 2.13,2476.0
67.6, 13.33, 14.55, 3.46, 1.06,2469.0
66.96, 12.07, 15.42, 3.43, 2.12,2478.0
66.99, 11.36, 15.35, 3.44, 2.86,2482.0
66.96, 9.92, 15.41, 3.45, 4.26,2490.0
69.0, , 31.0, , ,2393.0
63.1, , 31.4, 5.5, ,2408.0
58.64, , 30.77, 10.59, ,2429.0
51.3, , 32.9, 15.8, ,2435.0
47.9, , 31.1, 21.0, ,2436.0
52.5, , 47.5, , ,2467.0
53.2, , 41.3, 5.5, ,2471.0
52.3, , 37.1, 10.6, ,2446.0
52.9, , 25.7, 21.4, ,2414.0
42.4, , 41.9, 15.7, ,2467.0
48.1, , 36.0, 15.9, ,2450.0
58.5, , 25.6, 15.9, ,2407.0
68.8, , 14.03, 8.34, 8.83,2350.0
68.72, , 11.0, 8.23, 12.05,2380.0
66.0, , 13.92, 8.46, 11.62,2370.0
66.2, , 13.58, 5.1, 15.12,2360.0
66.51, , 10.64, 7.39, 15.46,2400.0
64.34, , 13.45, 7.01, 15.2,2400.0
66.61, , 16.08, 5.43, 11.88,2370.0
67.78, , 16.17, 7.17, 8.88,2350.0
64.7, , 15.58, 6.64, 13.08,2380.0
69.19, , 13.64, 5.42, 11.75,2360.0
71.12, , 13.64, 7.35, 7.89,2340.0
70.21, , 10.6, 7.25, 11.94,2370.0
72.34, 14.07, , 13.59, ,2452.0
69.53, 17.02, , 13.45, ,2481.0
73.07, 14.01, , 12.92, ,2443.0
71.73, 16.8, , 11.47, ,2453.0
68.0, 8.0, 14.0, 10.0, ,2440.0
68.0, 9.0, 6.0, 10.0, 7.0,2490.0
62.0, 8.0, 16.0, 14.0, ,2470.0
64.0, 8.0, 14.0, 14.0, ,2460.0
60.0, 10.0, 16.0, 14.0, ,2480.0
62.0, 10.0, 14.0, 14.0, ,2470.0
66.0, 8.0, 13.0, 13.0, ,2450.0
80.18, , 19.62, 0.2, ,2397.0
79.5, 8.0, 12.3, 0.2, ,2364.0
79.3, , 12.5, 0.2, 8.0,2429.0
74.68, , 21.22, 4.1, ,2420.0
74.4, 8.4, 13.1, 4.1, ,2399.0
74.48, , 12.91, 4.1, 8.51,2454.0
63.17, , 23.42, 13.41, ,2465.0
63.3, 9.1, 14.1, 13.5, ,2464.0
63.3, , 14.1, 13.5, 9.1,2506.0
49.75, , 24.58, 25.67, ,2495.0
48.8, 10.9, 14.9, 25.4, ,2538.0
49.25, , 14.71, 25.43, 10.61,2559.0
50.0, , 25.0, 25.0, ,2461.6
64.11, 0.22, 10.93, 14.63, 10.11,2515.0
65.3, 9.13, 11.36, 13.89, 0.31,2487.0
49.99, , , 10.0, 40.01,2800.0
66.95, 13.21, 15.37, 3.42, 1.05,2470.0
74.82, 8.07, 13.84, 1.16, 2.11,2420.0
67.32, 13.32, 14.15, 4.68, 0.53,2460.0
72.41, 10.21, 15.18, 1.15, 1.05,2430.0
