SiO2,Al2O3,MgO,CaO,Na2O,K2O,SO3,Young
58.76,22.43,3.17,1.83,13.46,0.0,0.0,75.3
60.46,15.33,7.28,14.94,0.66,0.09,0.0,86.53
59.86,15.46,7.09,15.16,0.67,0.1,0.0,85.6
59.85,15.7,7.04,15.07,0.67,0.1,0.0,86.39
60.71,15.36,7.0,14.98,0.66,0.09,0.0,85.42
60.92,15.4,7.02,15.02,0.66,0.1,0.0,83.17
60.95,15.32,6.87,15.22,0.06,0.11,0.1,86.4
60.86,14.62,6.12,17.51,0.06,0.08,0.0,87.93
60.79,15.12,6.93,16.29,0.06,0.08,0.0,88.1
60.57,15.16,7.14,15.63,0.07,0.09,0.0,88.58
60.94,15.21,6.72,15.54,0.08,0.09,0.0,89.11
67.0,5.0,9.2,0.0,14.9,3.9,0.0,77.0
55.41,15.43,0.0,0.0,29.16,0.002473,0.0,66.9
49.55,13.73,0.0,0.0,0.008362,36.72,0.0,52.4
60.18,17.15,9.43,12.24,0.0,0.0,0.0,85.7
60.93,15.65,10.18,12.24,0.5,0.0,0.0,87.1
60.01,16.02,10.01,12.96,1.0,0.0,0.0,87.1
60.53,16.26,11.18,11.09,0.05,0.23,0.0,88.1
59.57,16.34,9.95,12.65,0.03,0.0,0.0,86.4
59.57,16.34,9.95,12.65,0.03,0.0,0.0,87.1
68.43,9.94,6.75,0.0,12.09,1.53,0.0,74.0
59.48,23.29,3.07,0.0,14.16,0.0,0.0,74.0
82.24,4.98,0.66,0.0,12.12,0.0,0.0,66.0
71.37,11.46,3.24,0.0,13.93,0.0,0.0,71.0
65.58,5.69,7.71,3.13,3.46,10.5,0.0,74.9
61.34,9.53,6.91,4.37,2.9,10.28,0.0,76.9
61.78,16.64,11.18,1.83,6.07,0.0,0.0,86.4
64.56,10.11,11.33,1.02,8.6,0.0,0.0,84.9
63.59,9.96,11.15,2.31,8.88,0.0,0.0,85.8
64.62,10.12,11.0,0.46,9.23,0.0,0.0,83.9
64.68,10.13,11.35,0.0,9.47,0.0,0.0,84.1
62.84,20.52,1.51,0.03,11.32,0.0,0.0,69.552
73.19,1.01,3.52,8.47,13.1,0.6,0.0,73.3
48.3,27.32,0.0,0.0,1.66,22.72,0.0,0.0
48.72,27.56,0.0,0.0,3.35,20.37,0.0,0.0
49.15,27.8,0.0,0.0,5.07,17.98,0.0,0.0
49.58,28.05,0.0,0.0,6.82,15.55,0.0,0.0
50.03,28.3,0.0,0.0,8.6,13.07,0.0,0.0
50.49,28.55,0.0,0.0,10.41,10.55,0.0,0.0
50.94,28.81,0.0,0.0,12.26,7.99,0.0,0.0
51.41,29.08,0.0,0.0,14.14,5.37,0.0,0.0
51.88,29.35,0.0,0.0,16.06,2.71,0.0,0.0
52.37,29.62,0.0,0.0,18.01,0.0,0.0,0.0
70.25,1.2,2.0,11.28,11.08,0.8,0.0,73.2
72.57,0.0,0.0,6.81,14.01,6.61,0.0,56.2
60.2,14.0,5.5,0.8,13.6,1.5,0.0,75.3
61.83,12.59,5.59,0.4,14.79,0.0,0.0,74.2
62.1,12.3,5.9,0.0,14.9,0.0,0.0,73.8
57.87,20.92,9.92,10.0,1.06,0.0,0.0,93.8
65.4,16.98,2.36,0.43,11.77,3.05,0.0,75.0
65.61,16.04,2.37,0.43,11.8,3.06,0.0,75.0
69.43,13.57,2.4,0.44,10.68,3.1,0.0,74.0
71.87,13.6,1.77,0.44,10.31,1.63,0.0,74.0
68.01,13.59,1.77,0.44,14.19,1.62,0.0,73.0
66.78,17.31,1.74,0.43,11.77,1.6,0.0,75.0
65.54,15.77,2.06,0.87,11.79,3.06,0.0,75.0
65.56,13.26,2.37,0.43,11.32,6.27,0.0,73.0
63.81,16.13,2.31,0.43,11.76,2.98,0.0,75.0
63.17,15.96,2.28,0.41,11.64,2.94,0.0,75.0
94.2,1.5,0.0,0.0,0.0,0.0,0.0,1.5732
94.2,1.5,0.0,0.0,0.0,0.0,0.0,1.8147
60.49,19.75,1.74,0.41,12.13,1.36,0.0,70.0212
61.69,18.71,1.7,0.42,12.23,1.35,0.0,70.1799
61.22,19.57,1.51,0.04,13.67,0.01,0.0,69.621
61.25,19.69,1.36,0.03,13.12,0.01,0.0,70.1937
61.43,19.64,1.12,0.05,13.16,0.01,0.0,68.2617
61.33,19.62,1.52,0.03,13.07,0.01,0.0,69.5934
61.47,19.53,1.49,0.03,12.88,0.01,0.0,69.1449
70.06,9.91,5.88,0.0,10.54,3.05,0.0,69.0
65.97,16.42,4.1,0.95,3.98,4.53,0.0,81.69
60.6,11.07,1.99,9.05,12.77,3.56,0.12,56.8
60.93,15.65,10.18,12.24,0.0,0.5,0.0,86.7
60.01,16.02,10.01,12.96,0.25,0.25,0.0,87.1
60.57,16.34,9.95,11.65,0.03,0.0,0.0,87.4
63.39,16.3,6.44,0.0,13.87,0.0,0.0,76.9
64.12,11.99,4.11,3.51,9.13,3.24,0.0,78.8
63.09,12.34,4.43,3.97,8.47,3.26,0.0,79.8
61.91,9.63,6.97,4.41,4.87,7.41,0.0,78.4
74.0,1.0,0.5,11.0,13.0,0.5,0.0,72.0
42.3,35.89,0.0,0.0,21.81,0.0,0.0,74.0
78.33,0.0,0.0,0.0,0.0,21.67,0.0,52.6
65.68,0.0,0.0,0.0,0.0,34.32,0.0,46.4
74.26,2.51,0.0,9.56,13.59,0.0,0.0,71.9
73.64,2.57,0.67,9.18,13.86,0.0,0.0,72.5
72.85,2.51,1.26,9.58,13.69,0.0,0.0,72.5
72.31,2.58,2.0,9.72,13.31,0.0,0.0,73.3
70.93,2.59,2.57,9.73,13.9,0.0,0.2,73.6
70.14,2.58,3.26,9.62,14.29,0.0,0.0,74.0
69.67,2.64,3.93,9.74,13.91,0.0,0.0,74.0
69.03,2.5,4.6,9.84,13.91,0.0,0.0,75.6
75.56,2.46,1.94,6.75,13.21,0.0,0.0,71.8
73.83,2.53,1.9,7.7,14.01,0.0,0.0,72.0
73.14,2.61,1.93,8.69,13.51,0.0,0.0,72.7
71.17,2.57,1.99,10.69,13.5,0.0,0.0,74.0
70.38,2.53,1.93,11.48,13.6,0.0,0.0,73.8
69.21,2.59,1.93,12.49,13.7,0.0,0.0,74.9
68.29,2.52,1.93,13.43,13.7,0.0,0.0,75.6
71.93,2.13,0.67,11.3,13.89,0.0,0.0,73.7
73.34,2.02,3.22,7.72,13.59,0.0,0.0,73.2
74.02,2.01,4.53,5.86,13.5,0.0,0.0,72.8
73.98,2.11,6.08,3.92,13.8,0.0,0.0,71.4
73.91,2.19,7.57,1.94,14.3,0.0,0.0,70.7
64.27,20.7,6.23,0.88,6.96,0.0,0.0,78.3
64.19,22.1,6.24,0.0,0.0,4.38,0.0,83.2
66.26,19.0,4.38,0.87,5.77,0.0,0.0,83.7
77.7,11.99,8.8,0.0,0.0,0.0,0.0,86.6
68.0,20.0,3.5,8.5,0.0,0.0,0.0,87.0
68.5,20.5,2.5,7.5,0.0,0.0,0.0,87.0
68.5,20.5,2.5,7.5,0.0,0.0,0.0,86.3
68.5,20.5,2.5,7.5,0.0,0.0,0.0,85.8
65.0,19.0,4.5,10.2,0.0,0.0,0.0,87.6
65.0,19.5,4.5,9.0,0.0,0.0,0.0,89.0
60.0,20.0,10.0,10.0,0.0,0.0,0.0,95.3
50.0,20.0,13.0,17.0,0.0,0.0,0.0,101.9
58.0,20.0,14.0,8.0,0.0,0.0,0.0,97.6
42.0,20.0,9.0,29.0,0.0,0.0,0.0,104.7
45.0,16.0,10.0,29.0,0.0,0.0,0.0,101.7
56.0,20.0,16.0,8.0,0.0,0.0,0.0,100.1
40.0,20.0,6.0,34.0,0.0,0.0,0.0,100.4
45.0,18.0,8.0,29.0,0.0,0.0,0.0,99.7
54.0,20.0,13.5,11.5,0.0,0.0,0.0,98.7
54.0,20.0,12.5,10.5,0.0,0.0,0.0,97.6
64.0,20.0,8.5,7.5,0.0,0.0,0.0,94.1
62.0,20.0,8.5,9.5,0.0,0.0,0.0,92.7
65.0,19.0,8.5,7.5,0.0,0.0,0.0,91.4
63.0,19.0,8.5,9.5,0.0,0.0,0.0,92.1
61.0,17.0,9.4,12.6,0.0,0.0,0.0,92.7
67.0,23.0,6.5,3.5,0.0,0.0,0.0,91.0
63.6,20.0,7.0,9.4,0.0,0.0,0.0,90.9
63.0,20.0,7.0,7.0,0.0,0.0,0.0,91.6
64.0,20.0,7.5,7.5,0.0,0.0,0.0,90.4
62.37,19.8,6.44,6.93,0.0,0.0,0.0,89.7
51.3,24.0,13.3,11.4,0.0,0.0,0.0,101.1
61.0,25.0,6.5,7.5,0.0,0.0,0.0,93.3
49.5,25.0,14.0,11.5,0.0,0.0,0.0,101.7
52.0,25.0,14.0,9.0,0.0,0.0,0.0,101.3
61.0,25.0,5.0,9.0,0.0,0.0,0.0,92.2
64.5,25.0,8.0,2.5,0.0,0.0,0.0,93.3
55.0,30.0,12.0,3.0,0.0,0.0,0.0,100.8
50.0,30.0,17.0,3.0,0.0,0.0,0.0,105.7
61.7,19.8,1.5,0.0,13.2,0.0,0.0,66.0
64.5,16.3,5.1,0.0,13.8,0.2,0.0,72.0
58.1,25.1,1.32,0.0,15.25,0.0,0.0,71.0
73.76,9.25,0.0,0.0,8.49,6.45,0.0,71.0
67.72,13.53,0.0,0.0,4.06,12.5,0.0,70.0
58.49,17.89,10.29,0.0,10.88,0.0,0.0,83.4
64.03,10.01,11.22,0.0,10.62,0.0,0.0,83.0
65.15,10.09,11.44,0.0,9.2,0.0,0.0,83.0
61.6,18.0,3.0,0.0,14.5,2.0,0.0,71.0
66.1,14.0,3.0,0.0,13.4,0.6,0.0,70.0
66.2,13.7,3.8,0.4,13.7,1.9,0.0,71.0
65.0,16.5,3.4,0.0,14.7,0.0,0.0,70.0
61.3,12.8,6.5,0.2,12.3,5.9,0.0,73.0
58.3,24.7,1.3,0.0,15.3,0.0,0.0,71.0
62.1,21.5,1.3,0.0,14.7,0.0,0.0,70.0
53.8,21.9,5.7,0.0,14.0,1.9,0.0,77.0
60.87,19.82,2.04,0.04,13.19,0.04,0.0,69.7314
61.97,18.81,1.72,0.42,13.18,0.01,0.0,71.2356
61.59,19.48,1.29,0.03,12.85,0.01,0.0,71.0631
61.78,19.53,1.48,0.03,12.8,0.01,0.0,69.4002
60.95,19.27,1.85,0.1,12.65,0.95,0.0,70.6008
61.41,19.63,1.12,0.05,13.16,0.04,0.0,68.2617
60.93,15.65,10.18,12.24,1.0,0.0,0.0,86.7
60.93,15.65,10.18,12.24,0.0,0.5,0.0,86.6
60.01,16.02,10.01,12.96,0.0,1.0,0.0,85.6
59.5,19.3,1.0,2.0,15.1,2.1,0.0,72.0
59.4,18.7,2.9,1.0,15.0,2.0,0.0,72.0
60.8,18.0,3.0,0.0,15.1,2.1,0.0,71.0
61.5,18.0,3.0,0.0,14.5,2.0,0.0,71.0
58.0,21.0,4.0,0.0,15.5,0.0,0.0,72.0
57.0,21.0,4.0,0.0,16.5,0.0,0.0,72.0
61.0,21.0,2.0,0.0,15.5,0.0,0.0,70.0
59.1,21.0,2.0,0.0,16.4,0.0,0.0,70.0
62.28,18.76,0.0,3.29,11.4,0.0,0.0,69.8763
60.96,18.36,0.0,3.22,7.1,6.17,0.0,68.4963
61.37,15.57,6.21,12.51,0.05,0.09,0.01,91.6
62.71,14.51,5.1,0.0,14.7,2.98,0.0,72.0
74.09,8.16,3.88,0.0,13.87,0.0,0.0,72.3
69.82,12.27,3.88,0.0,14.03,0.0,0.0,60.3
60.62,19.31,0.0,0.0,15.59,0.0,0.0,70.0
64.13,20.65,6.91,3.67,0.0,0.0,0.0,88.0
63.11,19.96,5.14,7.32,0.0,0.0,0.0,88.0
65.23,19.62,5.66,7.96,0.0,0.0,0.0,88.0
59.91,15.48,7.1,15.18,0.67,0.1,0.0,85.6
60.55,15.84,8.48,13.82,0.0,0.0,0.0,87.0
73.21,1.45,0.08,10.28,14.71,0.009998,0.009998,73.1
55.77,18.79,0.12,13.9,11.42,0.0,0.0,80.7
56.26,19.09,2.02,11.12,11.51,0.0,0.0,81.0
56.6,19.24,4.19,8.47,11.5,0.0,0.0,81.5
57.06,19.3,5.02,6.99,11.63,0.0,0.0,80.8
56.92,19.27,6.4,5.79,11.62,0.0,0.0,81.2
57.75,19.52,8.1,2.86,11.77,0.0,0.0,80.8
57.84,19.59,10.67,0.09,11.81,0.0,0.0,80.75
54.52,24.52,0.0,5.43,14.81,0.0,0.0,78.5
54.68,24.68,0.0,4.18,15.0,0.0,0.0,79.0
55.21,24.79,0.0,2.74,15.07,0.0,0.0,80.0
55.56,24.95,0.0,1.38,15.17,0.0,0.0,80.5
55.89,25.13,0.0,0.0,15.27,0.0,0.0,80.0
62.56,17.69,5.09,0.0,14.66,0.0,0.0,72.0
64.91,16.19,5.12,0.0,13.78,0.0,0.0,72.0
64.94,17.82,6.41,0.0,10.83,0.0,0.0,75.0
59.61,18.1,5.02,0.0,15.35,0.0,0.0,75.0
59.1,18.81,4.96,0.0,13.34,0.0,0.0,75.0
60.73,19.81,5.01,0.0,13.49,0.0,0.0,76.0
63.47,19.89,7.0,9.4,0.0,0.0,0.0,91.0
59.87,19.89,10.0,10.0,0.0,0.0,0.0,95.3
60.86,24.89,5.0,9.0,0.0,0.0,0.0,92.2
62.86,19.69,6.9,9.3,0.0,0.0,0.0,89.5
45.0,37.0,18.0,0.0,0.0,0.0,0.0,104.9
46.0,31.0,15.0,5.0,0.0,0.0,0.0,99.9
53.0,28.0,19.0,0.0,0.0,0.0,0.0,98.3
40.0,35.0,7.0,15.0,3.0,0.0,0.0,90.9
50.0,28.0,7.0,15.0,0.0,0.0,0.0,91.0
47.0,28.0,7.0,15.0,3.0,0.0,0.0,89.6
40.0,30.0,0.0,25.0,5.0,0.0,0.0,87.1
50.0,25.0,0.0,25.0,0.0,0.0,0.0,84.9
45.0,35.0,15.0,5.0,0.0,0.0,0.0,101.1
96.0,1.5,0.0,0.0,0.0,0.0,0.0,5.5338
67.49,16.57,3.35,1.88,5.02,1.52,0.0,82.62
63.74,16.33,1.11,0.96,13.02,0.4,0.0,78.57
67.2,20.0,9.8,0.0,0.0,0.0,0.0,87.699
67.0,22.0,11.0,0.0,0.0,0.0,0.0,89.424
68.15,20.14,9.71,0.0,0.0,0.0,0.0,87.975
70.88,9.98,5.19,0.0,13.95,0.0,0.0,71.2
63.26,14.35,2.96,0.0,16.48,2.95,0.0,69.8
74.25,3.36,3.98,0.0,15.31,3.1,0.0,67.0
70.94,9.4,0.96,0.0,17.73,0.0,0.0,67.9
69.92,11.22,0.32,0.0,17.06,1.48,0.0,68.3
73.02,3.3,2.61,0.0,14.06,3.05,0.0,68.5
61.7,19.8,1.5,0.0,13.2,0.0,0.0,68.0
59.56,18.16,5.0,0.0,15.36,0.0,0.0,75.2
64.91,16.19,5.12,0.0,13.78,0.0,0.0,74.0
60.1,19.12,5.04,0.0,13.56,0.0,0.0,71.5
66.08,12.81,2.83,0.0,15.8,0.0,0.0,74.0
78.45,3.45,7.87,0.1,9.21,0.08,0.0,69.0
49.58,23.96,3.63,0.0,12.1,6.41,0.0,72.0
37.99,32.23,0.0,0.0,0.0,29.78,0.0,71.2
45.79,38.85,15.36,0.0,0.0,0.0,0.0,105.2
43.19,36.65,0.0,20.16,0.0,0.0,0.0,92.6
69.98,4.95,0.0,0.0,25.07,0.0,0.0,62.5
67.13,8.14,0.0,0.0,24.73,0.0,0.0,64.0
64.36,11.24,0.0,0.0,24.4,0.0,0.0,66.0
60.32,15.75,0.0,0.0,23.93,0.0,0.0,69.0
53.94,22.88,0.0,0.0,23.18,0.0,0.0,71.0
0.0,49.44,2.15,48.41,0.0,0.0,0.0,109.7
6.97,47.02,0.0,46.01,0.0,0.0,0.0,105.68
6.83,46.03,2.1,45.04,0.0,0.0,0.0,107.39
12.78,43.1,1.96,42.16,0.0,0.0,0.0,105.61
6.79,43.82,1.99,42.88,0.0,0.0,0.0,108.33
6.99,45.09,2.05,44.13,0.0,0.0,0.0,111.52
61.46,15.36,6.26,13.18,0.05,0.09,0.01,90.6
58.87,14.48,3.56,6.19,14.08,2.82,0.0,75.1
55.74,17.51,3.78,6.39,13.93,2.65,0.0,77.0
64.38,11.57,4.12,3.59,13.48,2.86,0.0,73.6
61.1,14.63,4.13,3.54,13.78,2.82,0.0,74.4
57.34,19.1,1.06,0.05,17.73,0.25,0.0,67.9995
67.79,13.01,2.76,0.04,12.74,0.1,0.0,68.6205
67.63,13.22,2.87,0.04,12.61,0.1,0.0,68.7861
64.0,14.65,2.68,0.03,13.71,0.21,0.0,68.9862
60.56,15.52,9.11,11.41,0.21,0.62,0.0,89.3
61.06,16.02,8.96,11.41,0.24,0.54,0.0,90.0
60.26,15.57,9.01,11.01,0.24,0.54,0.0,89.5
59.56,15.82,8.41,11.51,0.22,0.56,0.0,88.7
61.56,15.32,9.21,11.71,0.23,0.55,0.0,88.9
59.86,15.52,9.11,10.61,0.4,0.4,0.0,89.0
60.66,15.42,9.51,11.01,0.25,0.47,0.0,88.7
59.46,17.02,9.06,11.21,0.4,0.43,0.0,89.3
55.89,31.61,12.5,0.0,0.0,0.0,0.0,102.0
54.55,30.86,6.1,8.49,0.0,0.0,0.0,95.0
52.37,29.62,0.0,0.0,18.01,0.0,0.0,72.0
52.37,29.62,0.0,0.0,18.01,0.0,0.0,100.0
53.0,0.0,5.0,20.0,6.0,12.0,0.0,120.0
53.0,0.0,5.0,20.0,6.0,12.0,0.0,130.0
53.0,0.0,5.0,20.0,6.0,12.0,0.0,135.0
53.0,0.0,5.0,20.0,6.0,12.0,0.0,150.0
53.0,0.0,5.0,20.0,6.0,12.0,0.0,140.0
53.0,0.0,5.0,20.0,6.0,12.0,0.0,128.0
61.48,17.38,0.0,0.0,21.14,0.0,0.0,65.0
66.47,18.79,0.0,0.0,11.42,0.0,0.0,0.0
71.08,18.49,0.0,10.43,0.0,0.0,0.0,83.1
67.51,20.68,0.0,11.81,0.0,0.0,0.0,85.0
63.52,23.26,0.0,13.22,0.0,0.0,0.0,86.8
59.74,25.65,0.0,14.61,0.0,0.0,0.0,88.5
59.74,25.65,0.0,14.61,0.0,0.0,0.0,90.2
52.82,30.28,0.0,16.9,0.0,0.0,0.0,91.9
49.62,32.4,0.0,17.98,0.0,0.0,0.0,93.2
47.29,33.48,0.0,19.23,0.0,0.0,0.0,94.9
47.29,33.48,0.0,19.23,0.0,0.0,0.0,98.2
41.24,37.55,0.0,21.21,0.0,0.0,0.0,97.5
38.7,39.29,0.0,22.01,0.0,0.0,0.0,98.9
36.23,40.89,0.0,22.88,0.0,0.0,0.0,100.1
34.14,42.34,0.0,23.52,0.0,0.0,0.0,101.3
31.52,44.13,0.0,24.35,0.0,0.0,0.0,102.4
29.25,45.54,0.0,25.21,0.0,0.0,0.0,103.4
68.08,9.78,0.0,22.14,0.0,0.0,0.0,83.4
66.31,14.43,0.0,19.26,0.0,0.0,0.0,83.6
65.54,16.66,0.0,17.8,0.0,0.0,0.0,84.3
65.12,18.73,0.0,16.15,0.0,0.0,0.0,84.8
64.14,21.02,0.0,14.84,0.0,0.0,0.0,85.6
63.7,22.98,0.0,13.32,0.0,0.0,0.0,87.2
62.6,26.94,0.0,10.46,0.0,0.0,0.0,90.9
31.81,30.06,0.0,38.13,0.0,0.0,0.0,98.9
32.21,33.42,0.0,34.37,0.0,0.0,0.0,99.6
30.33,41.05,0.0,28.62,0.0,0.0,0.0,101.9
27.48,46.49,0.0,26.03,0.0,0.0,0.0,102.7
54.82,19.87,24.81,0.0,0.0,0.0,0.0,142.0
42.3,35.89,0.0,0.0,21.81,0.0,0.0,75.0
59.45,25.22,0.0,0.0,15.33,0.0,0.0,76.0
68.74,19.44,0.0,0.0,11.82,0.0,0.0,73.0
74.57,15.82,0.0,0.0,9.61,0.0,0.0,58.0
71.14,10.32,5.59,0.0,12.95,0.0,0.0,70.2
61.93,11.24,5.95,0.0,18.28,0.0,0.0,72.2
59.03,17.88,3.0,1.0,12.09,5.0,0.0,72.0
55.0,19.9,3.0,1.0,12.1,5.0,0.0,73.0
58.44,20.38,1.0,2.0,15.08,2.1,0.0,72.0
60.3,18.9,2.9,0.0,15.1,0.0,0.0,70.0
59.93,17.98,3.0,0.0,14.19,0.0,0.0,69.0
58.63,19.38,3.0,1.0,14.89,2.1,0.0,72.0
66.6,13.0,2.9,0.0,10.0,3.0,0.0,70.0
60.9,19.9,2.0,0.0,14.7,0.0,0.0,69.0
61.6,17.9,3.0,0.0,14.6,2.0,0.0,71.0
60.0,21.0,2.0,0.0,15.5,0.0,0.0,70.0
55.45,15.74,6.67,0.36,20.21,0.75,0.0,73.8
56.23,18.28,5.15,0.26,17.88,2.2,0.0,74.2
57.98,14.8,5.46,0.36,20.95,0.45,0.0,72.1
58.8,13.9,5.76,0.36,20.88,0.3,0.0,71.9
58.78,16.89,4.77,0.0,19.56,0.0,0.0,72.5
54.2,17.75,6.12,0.35,21.58,0.0,0.0,73.3
55.56,15.76,6.68,0.36,20.25,0.75,0.0,73.6
56.35,16.2,6.15,0.36,20.19,0.75,0.0,73.2
58.01,14.64,6.24,0.72,18.59,1.8,0.0,73.3
58.23,12.84,7.03,0.36,20.02,1.52,0.0,72.3
60.32,20.47,11.74,7.27,0.1,0.0,0.0,96.0
58.0,21.9,10.0,10.0,0.1,0.0,0.0,86.0
57.0,20.0,12.0,10.9,0.1,0.0,0.0,87.0
61.5,14.3,3.0,0.5,15.7,4.0,0.0,70.0
59.7,16.6,3.0,0.5,15.3,3.9,0.0,71.0
65.66,22.19,8.49,0.0,0.25,0.0,0.0,86.6
65.24,21.97,8.24,1.08,0.22,0.0,0.0,87.3
65.27,21.99,8.26,1.1,0.0,0.0,0.0,87.1
63.3,19.88,6.96,9.34,0.0,0.0,0.0,91.0
67.0,13.1,9.9,5.3,0.0,0.0,0.0,89.0
67.1,13.0,9.7,7.2,0.0,0.0,0.0,88.0
61.46,15.36,6.26,13.18,0.05,0.09,0.01,91.6
61.18,12.84,6.52,0.2,12.34,5.92,0.0,73.0
58.75,23.01,1.82,0.0,12.96,0.14,0.0,69.0276
60.13,22.55,3.15,0.0,14.17,0.0,0.0,73.6299
61.53,21.79,4.71,7.07,0.0,0.0,0.0,88.0
62.02,21.9,5.67,5.81,0.0,0.0,0.0,86.0
61.74,1.71,0.0,8.58,25.03,0.0,0.0,81.04
62.78,1.74,0.0,8.72,25.45,0.0,0.0,82.15
62.82,1.75,0.0,8.73,25.47,0.0,0.0,75.04
62.78,1.74,0.0,8.72,25.45,0.0,0.0,80.44
57.1,19.8,3.0,1.0,12.09,5.0,0.0,72.0
55.0,19.9,3.0,1.0,12.09,5.0,0.0,73.0
54.84,19.88,3.0,1.0,15.18,2.1,0.0,72.0
60.0,19.0,2.9,0.0,10.1,3.1,0.0,69.0
61.1,18.9,2.0,0.0,13.6,1.5,0.0,70.0
58.0,23.0,2.0,0.0,16.5,0.0,0.0,71.0
59.0,23.0,2.0,0.0,14.5,0.0,0.0,71.0
58.47,13.01,2.0,2.0,14.51,5.51,0.0,75.0
61.33,17.98,3.0,0.0,14.49,2.0,0.0,71.0
58.49,22.77,2.51,0.03,12.55,0.28,0.0,71.691
61.0,20.95,1.57,0.03,12.67,0.0,0.0,69.345
61.38,20.8,1.77,0.03,12.27,0.01,0.0,69.621
61.3,20.6,1.9,0.03,12.45,0.0,0.0,69.414
60.3,21.0,1.21,0.03,12.47,0.03,0.0,67.689
71.17,4.31,8.39,1.33,13.84,0.96,0.0,72.0
70.9,4.3,7.41,2.65,13.79,0.95,0.0,73.0
68.88,4.33,9.24,1.43,15.16,0.96,0.0,73.0
68.6,4.31,8.18,2.85,15.1,0.96,0.0,73.0
71.04,4.31,8.03,1.33,14.34,0.95,0.0,72.0
71.3,4.32,8.75,1.33,13.34,0.96,0.0,73.0
68.76,4.32,8.88,1.43,15.65,0.96,0.0,72.0
69.01,4.34,9.6,1.43,14.66,0.96,0.0,73.0
70.67,4.28,6.5,3.86,13.74,0.95,0.0,74.0
70.4,4.27,5.53,5.16,13.69,0.95,0.0,74.0
68.34,4.29,7.13,4.25,15.04,0.95,0.0,74.0
68.05,4.28,6.09,5.65,14.98,0.95,0.0,74.0
68.92,4.3,7.48,3.5,14.85,0.95,0.0,73.0
68.47,4.3,7.62,3.6,15.06,0.95,0.0,74.0
69.26,4.29,6.85,4.15,14.5,0.95,0.0,74.0
68.8,4.29,6.99,4.15,14.82,0.95,0.0,74.0
69.94,4.27,5.67,5.26,13.91,0.95,0.0,74.0
69.45,4.27,5.74,5.36,14.23,0.95,0.0,74.0
62.1,21.5,1.3,0.0,14.7,0.0,0.0,71.0
58.09,18.07,10.39,0.0,10.98,0.0,0.0,83.0
59.32,18.15,13.04,0.0,7.02,0.0,0.0,89.2
64.19,10.06,11.26,1.48,8.76,0.0,0.0,85.1
64.23,10.05,11.25,0.0,10.22,0.0,0.0,83.0
64.83,10.19,11.47,0.0,9.39,0.0,0.0,83.0
64.73,10.14,11.45,0.0,9.56,0.0,0.0,83.0
58.57,24.07,13.88,2.47,0.06,0.13,0.0,94.9
57.94,23.81,13.74,3.5,0.06,0.13,0.0,94.58
48.41,30.76,12.85,3.51,0.11,0.19,0.0,103.69
63.92,25.12,4.79,3.15,1.07,0.14,0.0,87.57
50.4,34.15,7.58,2.59,0.96,0.22,0.0,95.01
51.12,35.38,6.45,1.53,0.42,0.22,0.0,94.94
55.11,32.76,6.38,0.86,0.39,0.2,0.0,92.89
58.08,29.64,7.14,1.57,0.4,0.18,0.0,92.71
55.16,32.54,6.55,1.5,0.41,0.21,0.0,92.71
59.19,29.71,6.65,1.47,0.4,0.19,0.0,92.95
53.92,34.92,3.58,2.73,0.18,0.25,0.0,89.5
57.7,19.9,1.0,3.0,15.3,2.1,0.0,73.0
59.0,19.9,1.9,1.0,15.1,2.1,0.0,72.0
59.4,18.7,2.9,1.0,12.0,5.0,0.0,73.0
59.7,19.5,2.9,1.0,14.8,1.1,0.0,72.0
58.0,19.0,4.0,1.0,15.0,2.0,0.0,73.0
64.9,16.5,3.4,0.1,14.7,0.0,0.0,70.0
62.0,19.0,2.0,0.0,15.5,0.0,0.0,70.0
60.0,21.0,2.0,0.0,16.5,0.0,0.0,70.0
61.0,19.0,1.5,0.0,13.5,2.0,0.0,70.0
68.35,4.27,7.57,3.94,15.34,0.53,0.0,77.0
68.27,4.3,7.61,3.9,14.91,1.01,0.0,76.9
68.12,4.26,7.84,3.86,14.39,1.53,0.0,76.8
68.34,4.12,6.5,5.05,14.91,1.08,0.0,76.2
68.43,4.16,5.54,6.12,14.8,0.95,0.0,75.9
68.22,4.36,4.33,7.26,14.86,0.96,0.0,75.3
68.73,5.02,4.14,7.32,14.3,0.49,0.0,75.6
68.71,5.02,4.14,7.32,13.84,0.97,0.0,75.4
68.71,5.02,4.14,7.32,13.24,1.57,0.0,75.2
70.5,3.08,4.15,7.09,14.87,0.32,0.0,75.0
70.38,3.07,4.15,7.08,14.52,0.8,0.0,74.8
70.2,3.06,4.14,7.06,13.98,1.57,0.0,74.4
70.12,3.06,4.13,7.05,13.75,1.88,0.0,74.3
69.54,1.9,0.03,13.68,10.43,4.42,0.0,72.8
69.91,1.91,1.01,12.31,10.44,4.42,0.0,73.1
70.69,1.57,4.77,8.49,13.6,0.88,0.0,76.3
68.72,5.02,4.14,7.32,14.6,0.2,0.0,75.6
71.29,1.9,5.19,7.73,12.36,1.53,0.0,75.6
70.24,1.92,0.01,14.04,12.38,1.41,0.0,74.4
71.23,1.95,2.56,10.48,12.37,1.41,0.0,75.1
70.72,1.19,3.76,11.22,10.23,2.88,0.0,76.3
59.4,21.6,2.0,0.0,16.6,0.0,0.0,70.0
59.52,18.94,9.92,11.12,0.0,0.0,0.0,85.0
